ts,price,qty,is_buyer_maker
1762868057009799168,101.00094339050055,0.037014782070318095,0
1762868057209799168,100.98333915350221,0.001,0
1762868057409799168,100.97254368772636,0.025956865057411307,0
1762868057609799168,100.82368153074769,0.08065943993238606,0
1762868057809799168,100.77273512167456,0.014215446666606568,1
1762868058009799168,100.90239347364314,0.1763186843133011,0
1762868058209799168,100.97874269164184,0.05864582821400849,1
1762868058409799168,100.9142656925794,0.02982442201039899,1
1762868058609799168,100.89943745733274,0.011490196634538584,0
1762868058809799168,100.97030166699489,0.01596408049670066,0
1762868059009799168,100.92506113800903,0.049800795435718206,0
1762868059209799168,101.14312464716731,0.009349512003570563,0
1762868059409799168,100.96673930401043,0.018852917903010795,0
1762868059609799168,100.97005005466076,0.024043221301501987,0
1762868059809799168,100.91997703879092,0.015458042634647963,0
1762868060009799168,100.99284467782492,0.029886902244987825,0
1762868060209799168,101.0453243687045,0.036194234329783186,0
1762868060409799168,100.96210268631798,0.03894242426639816,1
1762868060609799168,100.73164919251316,0.045170299448271764,1
1762868060809799168,100.5584446567174,0.015326041162162643,1
1762868061009799168,100.3827445689455,0.011147507822275067,1
1762868061209799168,100.52427296425753,0.06611167593015872,1
1762868061409799168,100.57576909927327,0.001525442497070391,1
1762868061609799168,100.65794809188664,0.024864325948411436,1
1762868061809799168,100.84512367642274,0.001,1
1762868062009799168,100.7455600133911,0.0475091010699393,0
1762868062209799168,100.58768976665284,0.012898641752142892,1
1762868062409799168,100.36985504891439,0.011457122828745225,1
1762868062609799168,100.30623680223813,0.05983113930353982,0
1762868062809799168,100.30267351510162,0.06957897012887236,0
1762868063009799168,100.22827406365988,0.015215358496443796,0
1762868063209799168,100.20830424975497,0.019935002994354578,1
1762868063409799168,100.2700656746809,0.002709509301127265,0
1762868063609799168,100.14531630828021,0.07403293239546399,0
1762868063809799168,100.12125789204673,0.01157298941962519,1
1762868064009799168,99.99754698919793,0.028398987917100868,0
1762868064209799168,100.03862709778289,0.07206037344254691,0
1762868064409799168,100.00060826024283,0.06720367879763951,0
1762868064609799168,99.86121007893637,0.03230886528864076,1
1762868064809799168,99.90329483069146,0.016413814785169303,0
1762868065009799168,100.07122952485761,0.03683370857898836,0
1762868065209799168,99.84896306201912,0.022210007272437424,0
1762868065409799168,99.84266156257327,0.003625384181751478,0
1762868065609799168,99.77210734230394,0.011767435892814072,1
1762868065809799168,99.83664376335892,0.05026741900636168,0
1762868066009799168,99.82401184756492,0.009759589564254604,1
1762868066209799168,99.83394450350305,0.026171077953481555,1
1762868066409799168,99.6621215820374,0.01279663266228372,0
1762868066609799168,99.67627447091219,0.08895131156122181,0
1762868066809799168,99.70258764683044,0.04551624103701882,0
1762868067009799168,99.70290374986863,0.05948750023292862,0
1762868067209799168,99.72849547793022,0.004137616309925834,0
1762868067409799168,99.82291339938571,0.0024501146919290217,1
1762868067609799168,99.80232088341113,0.11844252795925068,1
1762868067809799168,99.79737145906674,0.008763100814847656,1
1762868068009799168,99.8685022145058,0.006739225361217998,0
1762868068209799168,99.78214882730673,0.014357894957698118,0
1762868068409799168,100.0095340180583,0.035132666792514054,0
1762868068609799168,100.00553357239428,0.03938426708065359,0
1762868068809799168,99.93423388097881,0.03891750107859068,0
1762868069009799168,100.06996871506757,0.03520385881283906,1
1762868069209799168,100.11398402977139,0.037590792563461026,0
1762868069409799168,100.0329195867981,0.07651993469396681,0
1762868069609799168,99.93236929117597,0.008671431290129688,1
1762868069809799168,99.98317605229207,0.13807587340351954,1
1762868070009799168,99.90228516048631,0.012557505334710084,0
1762868070209799168,99.79293529795204,0.017691558695568158,0
1762868070409799168,99.72802929903743,0.04704106096693757,1
1762868070609799168,99.65852931889376,0.04561314504262376,0
1762868070809799168,99.54926735542205,0.015317219126467416,0
1762868071009799168,99.60801609841216,0.017455423712111114,1
1762868071209799168,99.65362041210476,0.017635781598311348,1
1762868071409799168,99.87329542396405,0.04150635784751442,1
1762868071609799168,99.91434631209015,0.03644176978434033,0
1762868071809799168,100.0223246548809,0.1397392380877291,1
1762868072009799168,100.13714233269592,0.045671496499335384,0
1762868072209799168,100.1283318863395,0.03619328905258563,0
1762868072409799168,100.11755103837335,0.07680319043707363,0
1762868072609799168,100.08847611762266,0.015602689595128068,1
1762868072809799168,99.86818154155984,0.005111068139659683,1
1762868073009799168,99.94260925671578,0.05378812301532272,1
1762868073209799168,100.08495986802406,0.011332072687531293,0
1762868073409799168,100.09654146581543,0.012001988901133935,0
1762868073609799168,100.11228393225412,0.023523048772584553,1
1762868073809799168,99.99628054179949,0.041000595942878616,0
1762868074009799168,99.90819950652951,0.02308734176750766,0
1762868074209799168,100.01732728114885,0.04520593090170113,0
1762868074409799168,99.9117211935479,0.01307225814597461,1
1762868074609799168,99.85691268306164,0.007042540144200315,0
1762868074809799168,99.77995662999416,0.06154089981499727,0
1762868075009799168,99.63964753630118,0.03619366175997328,1
1762868075209799168,99.64376344232181,0.007956092738930191,1
1762868075409799168,99.79779892418796,0.09381632980152463,1
1762868075609799168,99.83435763346527,0.033873802759884754,1
1762868075809799168,99.70676807353726,0.014847235468676147,0
1762868076009799168,99.72272553962547,0.0058989804075901524,1
1762868076209799168,99.63736728542324,0.08896543570945781,1
1762868076409799168,99.52423269413205,0.11726647520943019,0
1762868076609799168,99.42225631091193,0.06491043553392202,1
1762868076809799168,99.46205260174828,0.050855886429146915,1
1762868077009799168,99.38973126595451,0.039129144685070706,0
1762868077209799168,99.36904080969119,0.0013950900321238,0
1762868077409799168,99.50268020444821,0.024390966350104126,0
1762868077609799168,99.5268692985036,0.02363660347168131,0
1762868077809799168,99.43496600976758,0.06300950605253029,1
1762868078009799168,99.48970729207029,0.1480004447049175,0
1762868078209799168,99.38966326430739,0.016081742601167626,1
1762868078409799168,99.3826005773166,0.010365166840358271,0
1762868078609799168,99.19915311541627,0.01690254765093385,0
1762868078809799168,99.16073895823706,0.04147106721393232,0
1762868079009799168,99.2420533199948,0.04465007599767433,1
1762868079209799168,99.45099438032912,0.021393089173957932,1
1762868079409799168,99.50959355835998,0.09709900403975599,0
1762868079609799168,99.48273915977599,0.05617443127963924,0
1762868079809799168,99.5912575742695,0.03329801608609153,1
1762868080009799168,99.72572857876361,0.1419560791116833,0
1762868080209799168,99.81698076113194,0.03290104355183468,0
1762868080409799168,99.83712997576289,0.007236691837528373,1
1762868080609799168,99.84702831301851,0.06482880306956046,1
1762868080809799168,99.90130354454595,0.0323550172922993,0
1762868081009799168,99.91780473947794,0.03562638736354848,1
1762868081209799168,100.04690275993937,0.09712886393190717,0
1762868081409799168,100.17548986764832,0.015077237153368325,0
1762868081609799168,100.28035597188364,0.09358392150317574,0
1762868081809799168,100.2799295487428,0.05404868900974406,0
1762868082009799168,100.17542806619814,0.03449514714738424,1
1762868082209799168,100.23419266249432,0.016896510421201702,1
1762868082409799168,100.15816183358712,0.021122702069269614,0
1762868082609799168,99.97311248092556,0.08904075255671637,1
1762868082809799168,100.12624747080352,0.05389356193987545,0
1762868083009799168,100.09967713999737,0.08292123916361982,0
1762868083209799168,100.20064065002634,0.009214831683464644,1
1762868083409799168,100.10816637489515,0.031134124513325163,1
1762868083609799168,100.09161617882988,0.030958453804009252,1
1762868083809799168,100.15686900445712,0.008635585048528766,0
1762868084009799168,100.00379601621093,0.0129469118157381,1
1762868084209799168,100.08615365958165,0.0692503526564985,0
1762868084409799168,100.1647697077429,0.05297917699922035,1
1762868084609799168,100.03421662588076,0.07196620513147933,1
1762868084809799168,100.01911065513721,0.06609288108128966,0
1762868085009799168,100.08103041944055,0.05237001547670814,1
1762868085209799168,100.18044127760152,0.014071115449432346,1
1762868085409799168,100.20484902585693,0.0442138815544606,1
1762868085609799168,100.32578655172283,0.01262973964419904,1
1762868085809799168,100.36355915895368,0.001,1
1762868086009799168,100.59502981631645,0.004544432767867995,1
1762868086209799168,100.75932938047319,0.00509523510846125,1
1762868086409799168,100.71321036809321,0.030947231894811342,0
1762868086609799168,100.91246893580326,0.11248156095513484,1
1762868086809799168,100.96304424024164,0.09046800415902512,0
1762868087009799168,100.93858113455649,0.06408789599652553,0
1762868087209799168,101.06882196439082,0.09812478985597761,1
1762868087409799168,101.10228237252917,0.0036571796906467572,1
1762868087609799168,101.00001659765373,0.002620583849077843,0
1762868087809799168,101.00625756120775,0.023252529627097077,1
1762868088009799168,101.10787855427586,0.07377490822244383,0
1762868088209799168,101.0455520648717,0.15001580714384377,0
1762868088409799168,100.84343912785377,0.02116207555559697,0
1762868088609799168,100.78063013059021,0.022145336333289946,1
1762868088809799168,100.71362395370241,0.014799669775699879,1
1762868089009799168,100.74268891095141,0.07773423445401573,1
1762868089209799168,100.63398892811276,0.06824663917413963,0
1762868089409799168,100.73704609115663,0.027907800147790752,0
1762868089609799168,100.86739891417325,0.01210921360388121,0
1762868089809799168,100.80963965832711,0.04333598823278227,0
1762868090009799168,100.95063171644887,0.011961932806519944,0
1762868090209799168,100.90482079267201,0.06625838038741082,0
1762868090409799168,100.75416383862873,0.011531544388441103,0
1762868090609799168,100.56890048252816,0.024766361532161853,0
1762868090809799168,100.46373306841659,0.046223910638494486,0
1762868091009799168,100.42462094743118,0.06628734605504612,1
1762868091209799168,100.18051735190085,0.030178183978107495,1
1762868091409799168,100.2600215538279,0.03730609608629722,1
1762868091609799168,100.17656716157566,0.039577890047917154,1
1762868091809799168,100.25660355075424,0.007471384814932919,1
1762868092009799168,100.08890493521808,0.0143812867806937,0
1762868092209799168,99.86400755568854,0.030846262660397958,0
1762868092409799168,99.72436581775713,0.007460863349750978,1
1762868092609799168,99.93835161856914,0.008011897402931642,1
1762868092809799168,100.03039949137847,0.009900806957304602,1
1762868093009799168,99.9320201892139,0.07393363378913143,1
1762868093209799168,100.03691920467912,0.0438391913401759,1
1762868093409799168,99.97997302904697,0.031407979911770224,0
1762868093609799168,100.02487808262315,0.034766903801408025,1
1762868093809799168,100.18791452855673,0.0026091812669127986,1
1762868094009799168,100.2657251710908,0.014825265644775857,0
1762868094209799168,100.28685514119265,0.013599202517261747,0
1762868094409799168,100.19939040005285,0.0657199812046867,0
1762868094609799168,100.22462951587019,0.046307144395188835,0
1762868094809799168,99.9938521503409,0.025710065078048086,0
1762868095009799168,99.9233343627229,0.07809979226424973,1
1762868095209799168,99.98670278645092,0.001,1
1762868095409799168,99.93680857627699,0.022464372091108246,0
1762868095609799168,99.83142446427071,0.0018147751558585602,0
1762868095809799168,99.80051118531837,0.025368698441946266,0
1762868096009799168,99.78353176940135,0.0036032139175472145,0
1762868096209799168,99.63472615903247,0.021873592264899558,0
1762868096409799168,99.7225489801629,0.022916186938449802,1
1762868096609799168,99.71179439607947,0.007235578791414839,0
1762868096809799168,99.84447593148624,0.031159164568231607,0
1762868097009799168,99.92774054187711,0.006532302366184188,1
1762868097209799168,99.72594803777784,0.04566476217485295,0
1762868097409799168,99.68896065289535,0.01699202078492608,0
1762868097609799168,99.69066524655977,0.09627955606954854,0
1762868097809799168,99.59655493685896,0.07133827325803015,0
1762868098009799168,99.46023294305276,0.07144275681910806,1
1762868098209799168,99.56151141233538,0.05502142294192972,0
1762868098409799168,99.41168745700405,0.0014744449186938182,0
1762868098609799168,99.47940708188261,0.03760121077908842,1
1762868098809799168,99.19855477531846,0.0026810980056407104,0
1762868099009799168,99.27001014038534,0.09743062745042713,0
1762868099209799168,99.25573086140022,0.040782012172652655,0
1762868099409799168,99.3025930182945,0.002960325314157435,0
1762868099609799168,99.37120841513388,0.016170037640113398,1
1762868099809799168,99.58144032717168,0.034194574664681225,0
1762868100009799168,99.62017109734894,0.01433604810207455,0
1762868100209799168,99.47893143282438,0.05831637435700478,0
1762868100409799168,99.48751612863295,0.032495663396572234,1
1762868100609799168,99.48761495273638,0.03200689379577765,0
1762868100809799168,99.47077880954194,0.015649190263189824,1
1762868101009799168,99.3805186498338,0.01607008027121566,0
1762868101209799168,99.28916935736925,0.011919654490869454,0
1762868101409799168,99.23319735518167,0.05994701300016872,1
1762868101609799168,99.35933328728765,0.03696109520998101,0
1762868101809799168,99.43295070941366,0.07930566234048507,1
1762868102009799168,99.45916989354332,0.06450585582985656,1
1762868102209799168,99.42348851616407,0.03359255305729005,0
1762868102409799168,99.27329025944074,0.055955544302180506,0
1762868102609799168,99.14983347732925,0.12973227063977757,0
1762868102809799168,99.10349214620896,0.07605571623488655,1
1762868103009799168,99.18307881776144,0.03767315225338712,1
1762868103209799168,99.19649796563834,0.04452060323038578,1
1762868103409799168,99.34925876189205,0.053463931239106345,0
1762868103609799168,99.2003953403274,0.09664725707066546,1
1762868103809799168,99.08000297507142,0.01577139856450005,1
1762868104009799168,99.11868572155898,0.04179000220672793,0
1762868104209799168,99.25175632828075,0.015247637234161391,1
1762868104409799168,99.2604872995097,0.07286264502580914,1
1762868104609799168,99.30428261222875,0.009151975029426553,0
1762868104809799168,99.3932321414389,0.008251191680991258,0
1762868105009799168,99.56678949004268,0.05237658285660634,1
1762868105209799168,99.54770040891202,0.005736322761075982,0
1762868105409799168,99.4913454577455,0.00165143702482697,0
1762868105609799168,99.59835891191966,0.05350231078044959,0
1762868105809799168,99.71060994440278,0.03683447939146317,1
1762868106009799168,99.71038620515755,0.02958691172216208,1
1762868106209799168,99.89222190815413,0.026998316835341554,0
1762868106409799168,99.88892024279376,0.0010465448708578335,0
1762868106609799168,100.04663568855638,0.03120779239389896,1
1762868106809799168,100.10225024843446,0.03136199383978041,0
1762868107009799168,100.18207135842412,0.0574584822580666,0
1762868107209799168,100.14468321287991,0.02564889138903024,0
1762868107409799168,100.2111624936733,0.034215748823727875,1
1762868107609799168,100.25811113018968,0.009643175811439267,0
1762868107809799168,100.25422547003444,0.06067265574917104,0
1762868108009799168,100.26260754470572,0.05720797743044429,1
1762868108209799168,100.37172378683837,0.05313050855817633,1
1762868108409799168,100.41871372836195,0.061531773821528746,0
1762868108609799168,100.56191282332662,0.07928864438376958,1
1762868108809799168,100.49505797516694,0.008489717487227854,1
1762868109009799168,100.62272528572045,0.08441928982757393,0
1762868109209799168,100.61012878164563,0.018188876095903764,0
1762868109409799168,100.6682153483261,0.024422828526220193,1
1762868109609799168,100.59585253603483,0.042366833684231095,0
1762868109809799168,100.71213983849677,0.004342563415889897,1
1762868110009799168,100.74689254031573,0.0295641786843,0
1762868110209799168,100.6815364072162,0.04083390964968284,0
1762868110409799168,100.59938181511083,0.015176078165060737,0
1762868110609799168,100.52797900522644,0.005673742405256293,1
1762868110809799168,100.63833323547907,0.006146365307491577,1
1762868111009799168,100.77559622673185,0.09796819708366268,0
1762868111209799168,100.68401400833373,0.05919195244284292,1
1762868111409799168,100.72796285980783,0.020919090921154227,0
1762868111609799168,100.91163653538354,0.03035356714988251,1
1762868111809799168,100.9614553379482,0.044294009545379265,0
1762868112009799168,100.84607501432932,0.01389596566986985,0
1762868112209799168,101.08671616422409,0.03189185552295494,1
1762868112409799168,100.95537902406791,0.03232266563191503,0
1762868112609799168,100.91142015518531,0.0664221289130205,0
1762868112809799168,100.91538283046395,0.00849411939119754,1
1762868113009799168,100.7668952584719,0.04450838194168294,1
1762868113209799168,100.55554043568971,0.013846530188287588,1
1762868113409799168,100.41687672377354,0.030579055303483024,0
1762868113609799168,100.44786254448684,0.028028184368264205,1
1762868113809799168,100.54241981512095,0.05960763653111156,1
1762868114009799168,100.31352786193001,0.04644319383408555,1
1762868114209799168,100.29144592872092,0.035409501732068846,1
1762868114409799168,100.37416231182458,0.02200764734433605,1
1762868114609799168,100.49406162206921,0.12170445355868716,1
1762868114809799168,100.46919308369822,0.061717514007654434,0
1762868115009799168,100.38798634387334,0.0022431220120596707,0
1762868115209799168,100.4001550220296,0.05782994171242393,1
1762868115409799168,100.241046870778,0.04881885760418463,1
1762868115609799168,100.06385498891265,0.04482794244167029,1
1762868115809799168,100.00471163939672,0.0026627196425671497,1
1762868116009799168,100.1053387969104,0.007924844377673167,1
1762868116209799168,100.20230879616453,0.006732614175240881,0
1762868116409799168,100.28768639648214,0.07390292631488928,0
1762868116609799168,100.25757671353922,0.013582860516655349,1
1762868116809799168,100.28205449161003,0.03958603987485801,0
1762868117009799168,100.4386825634585,0.11717794657259073,1
1762868117209799168,100.42301061970616,0.07302230470136226,0
1762868117409799168,100.498349688753,0.002780784213161157,1
1762868117609799168,100.42714004683452,0.09145434098150174,0
1762868117809799168,100.53295700085242,0.02767990091410253,0
1762868118009799168,100.49030301580092,0.01694134653551434,0
1762868118209799168,100.56431318436722,0.03566641955062929,0
1762868118409799168,100.5543648559428,0.0010183745001174967,0
1762868118609799168,100.64680964388138,0.06407652725548997,1
1762868118809799168,100.78064273792602,0.07107864530105286,1
1762868119009799168,100.6977165052471,0.021719110139992177,0
1762868119209799168,100.76308520988114,0.06228147882082307,0
1762868119409799168,100.71435918183656,0.012509308362795422,0
1762868119609799168,100.69058674026249,0.023744595265243904,0
1762868119809799168,100.80881182584355,0.06069300490765777,0
1762868120009799168,100.80511019053891,0.04622520198035209,0
1762868120209799168,100.90381386340101,0.04862111002471251,0
1762868120409799168,100.82136646032113,0.022908398242683474,0
1762868120609799168,100.80728164288983,0.007563047888528712,0
1762868120809799168,100.79699963739048,0.015215415174390052,0
1762868121009799168,100.77699969275264,0.00962278258534612,1
1762868121209799168,100.5776972390418,0.049760192596260994,1
1762868121409799168,100.51063653257567,0.08701300816167573,0
1762868121609799168,100.60024094729282,0.017989501568842242,0
1762868121809799168,100.63548365849228,0.03645074320510576,1
1762868122009799168,100.57139524680647,0.11853405122982363,0
1762868122209799168,100.51371883066734,0.06011460155746169,1
1762868122409799168,100.38918183918346,0.09384600310580589,0
1762868122609799168,100.59503582499059,0.02240033160720006,0
1762868122809799168,100.83748412532694,0.08613031065227675,0
1762868123009799168,100.61453919369706,0.059711227929903576,1
1762868123209799168,100.45396265860353,0.011592445163950664,0
1762868123409799168,100.47417533604418,0.011662146805192938,0
1762868123609799168,100.50882768577094,0.06853444903447145,1
1762868123809799168,100.45584182658692,0.009133281283487392,0
1762868124009799168,100.42004955820076,0.09348465844411913,1
1762868124209799168,100.34483667018435,0.0013243874164045393,0
1762868124409799168,100.46960889474838,0.013028691047305266,0
1762868124609799168,100.40929957429813,0.00292001475037276,0
1762868124809799168,100.21148545573914,0.008863699274009219,0
1762868125009799168,100.2207408662087,0.07469911409107934,0
1762868125209799168,100.23157134643266,0.0057938829355959325,0
1762868125409799168,100.2024283474308,0.06764720773083413,1
1762868125609799168,100.22276690173757,0.02383920560296731,0
1762868125809799168,100.29653075972551,0.03273146417225269,1
1762868126009799168,100.25482645452811,0.04599918720193247,0
1762868126209799168,100.26534752695272,0.09302957358464134,1
1762868126409799168,100.43370952330486,0.0671491033970366,0
1762868126609799168,100.55032784294991,0.009860379615007247,1
1762868126809799168,100.57703044901139,0.022522872307221643,1
1762868127009799168,100.54199946607523,0.024034909283960022,1
1762868127209799168,100.33914653909834,0.030676449121181195,0
1762868127409799168,100.33657563777383,0.025522531702835312,1
1762868127609799168,100.18580967499388,0.08324928438555655,0
1762868127809799168,100.11910464876648,0.019515805256824753,1
1762868128009799168,100.14762861824553,0.03023227076158952,0
1762868128209799168,100.16444678929363,0.02784518692444382,0
1762868128409799168,100.11708005729894,0.03962755139646907,0
1762868128609799168,100.06774350636414,0.039539934205223254,1
1762868128809799168,99.97137677195555,0.050858119421793024,0
1762868129009799168,99.93372930156771,0.0027419096820298625,1
1762868129209799168,99.99507060153637,0.010879525554480057,1
1762868129409799168,100.1080798817687,0.015283750052363924,0
1762868129609799168,100.18800459881139,0.018547275715606572,0
1762868129809799168,100.01588461778564,0.06750699332242087,0
1762868130009799168,99.94442050740528,0.07035971096068191,1
1762868130209799168,100.03973684949773,0.08917073704813921,1
1762868130409799168,100.2329081776401,0.06509518408931637,1
1762868130609799168,100.24478974387034,0.08175762444748666,1
1762868130809799168,100.28792618186236,0.08540390354185562,1
1762868131009799168,100.2493204313106,0.05722739873229141,0
1762868131209799168,100.23304589578538,0.019895269421120344,1
1762868131409799168,100.25122234688897,0.003697636317304618,1
1762868131609799168,100.32651832155807,0.017034517701453464,1
1762868131809799168,100.35992715424702,0.05471289394354997,1
1762868132009799168,100.37373254158295,0.016616592829041526,1
1762868132209799168,100.2359361309999,0.010102872488400437,1
1762868132409799168,100.26421224931701,0.037484787913958616,1
1762868132609799168,100.34088023630875,0.08196451161247786,1
1762868132809799168,100.09361901145135,0.03873541195612356,0
1762868133009799168,99.93794142573095,0.035096585999751,0
1762868133209799168,99.98586676931097,0.053559347728195685,0
1762868133409799168,100.11499320249492,0.039217645985847475,0
1762868133609799168,99.9157752248793,0.013438919188193323,1
1762868133809799168,99.82251226214804,0.05820366582984966,0
1762868134009799168,99.8781344470446,0.021680612029665192,0
1762868134209799168,99.98219325193364,0.0755181484223456,1
1762868134409799168,100.1710087047171,0.004588974754750965,1
1762868134609799168,100.12144011538761,0.07473019452707613,0
1762868134809799168,100.02642597964885,0.036748778203538605,1
1762868135009799168,99.99560912618873,0.06057095466465959,0
1762868135209799168,100.06702228556243,0.008908528505693951,1
1762868135409799168,100.07331925689047,0.08066679331310171,1
1762868135609799168,100.10840726366894,0.037593009651944675,1
1762868135809799168,100.00901425014008,0.0369238503696978,1
1762868136009799168,100.02970458489537,0.046079673089229105,1
1762868136209799168,99.94310418063357,0.008789593126539624,1
1762868136409799168,99.84864194108212,0.007978511375836883,1
1762868136609799168,99.72735043816367,0.009529012679019247,1
1762868136809799168,99.59574686092577,0.014207079903993426,1
1762868137009799168,99.53751086312394,0.10308418680038836,0
1762868137209799168,99.6071458811983,0.049837951048794585,0
1762868137409799168,99.4840228805505,0.0061444891230498675,0
1762868137609799168,99.61163485969362,0.00910994897198039,1
1762868137809799168,99.45909781113669,0.058981291760805465,1
1762868138009799168,99.503122468991,0.020739546077182373,1
1762868138209799168,99.55962081401486,0.014408021611155508,0
1762868138409799168,99.70627624069299,0.052261795408524464,1
1762868138609799168,99.89451710655185,0.04130897823918869,1
1762868138809799168,99.90675992724864,0.10589341928500495,0
1762868139009799168,100.00869518960562,0.0429086486569382,1
1762868139209799168,100.28704155532994,0.08354636045392018,1
1762868139409799168,100.31470609816019,0.069792346647597,1
1762868139609799168,100.3636111809239,0.038783702209047546,0
1762868139809799168,100.36948687908705,0.10052010352283398,0
1762868140009799168,100.28167837236141,0.09836992464317054,1
1762868140209799168,100.32485898992823,0.00805223999942233,0
1762868140409799168,100.08907492422792,0.007323319811389963,1
1762868140609799168,100.07686024126725,0.08701262531050168,0
1762868140809799168,100.0382190030112,0.05288265090687353,1
1762868141009799168,99.7721095901172,0.07673970671645688,0
1762868141209799168,99.80155212418181,0.09570999495135274,1
1762868141409799168,99.96637898709612,0.008374968539744518,0
1762868141609799168,100.03434685115778,0.08739236554991825,0
1762868141809799168,99.98330222183084,0.020965317528108506,0
1762868142009799168,100.16942170090358,0.05058282779720339,0
1762868142209799168,100.28096040719558,0.10164612393590836,0
1762868142409799168,100.20535867466924,0.011361093792648824,1
1762868142609799168,100.24505927330938,0.009398918349493307,1
1762868142809799168,100.28436701370381,0.004513577936070556,1
1762868143009799168,100.22471955197706,0.04324874488158564,0
1762868143209799168,100.15917646221254,0.01989249193204208,1
1762868143409799168,100.26481064317517,0.011038133129797366,0
1762868143609799168,100.27144137214181,0.02545564677765499,1
1762868143809799168,100.37156990401826,0.001793536580326077,0
